chrom	window_start	window_end	cMperMb	n_EUR	mean_2pq_EUR	n_AFR	mean_2pq_AFR	n_EAS	mean_2pq_EAS	n_SAS	mean_2pq_SAS	n_AMR	mean_2pq_AMR
chr18	36000000	37000000	0.8119	6466	0.10691	11675	0.07686	5469	0.10995	6763	0.09508	8479	0.08340
chr18	37000000	38000000	0.8371	6079	0.10606	11155	0.07349	5336	0.09936	6512	0.09687	8215	0.08212
chr18	38000000	39000000	0.6535	6250	0.12204	11939	0.08133	5638	0.12802	6657	0.11091	9051	0.08626
chr18	39000000	40000000	0.6331	5873	0.09750	10714	0.06425	5111	0.10856	6504	0.09276	7859	0.07442
chr18	40000000	41000000	0.7731	7017	0.12457	12757	0.08232	6575	0.10466	7846	0.10921	9150	0.10294
chr18	41000000	42000000	0.8290	6207	0.09255	12560	0.07305	5651	0.08983	7266	0.07694	8699	0.06982
chr18	42000000	43000000	0.7042	6530	0.09932	12268	0.07893	5730	0.13249	6918	0.08933	8626	0.08816
chr18	43000000	44000000	0.4919	6901	0.12149	12105	0.07936	5923	0.12333	7322	0.11243	8873	0.09818
chr18	44000000	45000000	0.6783	5739	0.10263	11040	0.05616	5548	0.09839	6558	0.08440	7877	0.07927
chr18	45000000	46000000	0.9811	7116	0.12244	13167	0.08449	6245	0.12791	8103	0.11054	9187	0.10106
chr18	46000000	47000000	1.0883	7004	0.09412	11974	0.07232	6079	0.10862	7027	0.09078	8729	0.07990
chr18	47000000	48000000	1.5553	6976	0.10335	12074	0.07544	6138	0.10974	7653	0.09188	8870	0.08057
chr18	48000000	49000000	1.3731	7584	0.10325	13287	0.07962	6721	0.08841	8341	0.09973	9755	0.08162
chr18	49000000	50000000	1.5174	7356	0.11916	13015	0.08215	7414	0.14109	8808	0.11108	9919	0.09668
chr18	50000000	51000000	0.9749	7049	0.11382	13188	0.08590	6557	0.12797	7981	0.10269	9735	0.08180
chr18	51000000	52000000	0.9946	7111	0.09253	12587	0.07525	6624	0.11144	7774	0.08607	9487	0.07214
chr18	52000000	53000000	0.7812	8207	0.10552	13543	0.08092	7512	0.11330	9175	0.10460	10322	0.08789
chr18	53000000	54000000	0.6385	8648	0.13510	13539	0.09441	8293	0.11283	9419	0.11086	10532	0.10049
chr18	54000000	55000000	0.5408	6601	0.12036	12107	0.08062	6678	0.09582	7516	0.11085	8826	0.09132
chr18	55000000	56000000	0.7268	5339	0.10239	9425	0.06441	4687	0.09344	5915	0.08798	7090	0.07369
chr18	56000000	57000000	1.1894	6352	0.08684	11262	0.07388	5374	0.07627	6537	0.07871	7951	0.06690
chr18	57000000	58000000	1.6006	8126	0.11055	13391	0.08663	6558	0.13508	8046	0.11054	10167	0.09859
chr18	58000000	59000000	2.2803	7424	0.11671	12669	0.08993	6367	0.11934	7537	0.11335	9492	0.09388
chr18	59000000	60000000	1.9088	8432	0.13187	14377	0.09481	7413	0.14071	8926	0.12599	10867	0.10396
chr18	60000000	61000000	1.9625	7187	0.10449	13827	0.08917	7140	0.09163	8495	0.09634	10059	0.08111
chr18	61000000	62000000	1.1048	7413	0.10505	12926	0.07607	6390	0.11366	7640	0.10434	9255	0.08803
chr18	62000000	63000000	1.6514	6410	0.11870	11058	0.07153	6043	0.09000	7063	0.09557	8043	0.08780
chr18	63000000	64000000	1.4909	7463	0.11113	13091	0.09374	6363	0.14990	7829	0.11843	9508	0.10248
chr18	64000000	65000000	1.5447	7979	0.11659	13825	0.08924	6480	0.14862	7931	0.11809	10089	0.09613
chr18	65000000	66000000	0.8804	7155	0.11009	13427	0.08205	6354	0.11262	7579	0.11256	10133	0.08047
chr18	66000000	67000000	1.0094	6863	0.13429	12948	0.07879	6293	0.13711	7946	0.11618	9875	0.09903
chr18	67000000	68000000	1.5120	8123	0.11993	14054	0.09187	7529	0.12713	8945	0.11375	10769	0.09519
chr18	68000000	69000000	1.7819	7663	0.11562	13699	0.08933	7317	0.12548	8505	0.10466	10023	0.09791
chr18	69000000	70000000	1.5849	7407	0.10606	13453	0.08799	6750	0.11866	8124	0.09948	9690	0.09236
chr18	70000000	71000000	1.3677	7087	0.08902	12573	0.08110	6022	0.09250	7554	0.09334	9443	0.07389
chr18	71000000	72000000	1.6263	8018	0.13779	13933	0.09687	7860	0.13394	9379	0.12141	10417	0.10826
chr18	72000000	73000000	2.2634	8312	0.12958	14379	0.09242	7584	0.14211	9022	0.12787	10870	0.10341
chr18	73000000	74000000	2.3886	8444	0.11901	14638	0.09228	7722	0.13439	8885	0.12316	11173	0.09660
chr18	74000000	75000000	2.5342	7464	0.10114	13068	0.08727	6943	0.10488	7786	0.10224	10013	0.08492
chr18	75000000	76000000	2.4969	8344	0.09839	14793	0.07480	7168	0.10715	8796	0.09879	11050	0.07973
chr18	76000000	77000000	2.8841	8991	0.10306	15362	0.08243	8090	0.11923	9807	0.09932	11514	0.08575
chr18	77000000	78000000	3.1504	9713	0.13167	16088	0.09585	8981	0.13703	10734	0.12590	12236	0.10962
chr18	78000000	79000000	2.7649	10552	0.10972	17583	0.08523	9614	0.11268	11599	0.10036	13257	0.09320
chr18	79000000	80000000	2.5115	10391	0.09254	16901	0.06794	9191	0.09486	11139	0.08086	12623	0.07628
chr18	80000000	81000000	2.5115	1867	0.14177	3346	0.08345	1825	0.12323	2285	0.10866	2350	0.11256
chr19	0	1000000	4.1482	10873	0.09382	17671	0.07541	9888	0.10295	11625	0.09744	12944	0.08467
chr19	1000000	2000000	3.8910	9664	0.09061	17730	0.06751	8919	0.10086	10475	0.08947	12608	0.07576
chr19	2000000	3000000	4.2101	10869	0.09396	18580	0.08022	9293	0.11517	11181	0.09930	12933	0.08524
chr19	3000000	4000000	3.7014	9768	0.10248	17043	0.07527	8926	0.10013	10687	0.09831	11796	0.08867
chr19	4000000	5000000	3.2299	9404	0.10427	16593	0.08002	8333	0.09405	10272	0.10125	12018	0.08145
chr19	5000000	6000000	2.8119	8740	0.09830	14657	0.07029	7837	0.09441	9578	0.09081	10530	0.08321
chr19	6000000	7000000	2.9031	9437	0.10294	15521	0.09895	8330	0.10583	10166	0.10309	11851	0.08292
chr19	7000000	8000000	3.0935	9411	0.11751	15145	0.09374	8582	0.12630	9873	0.10681	11069	0.09905
chr19	8000000	9000000	2.3619	9174	0.11347	15773	0.08006	8348	0.11462	9798	0.10396	11534	0.09289
chr19	9000000	10000000	1.7666	8171	0.10951	14476	0.09317	7782	0.10487	8998	0.11074	10232	0.09900
chr19	10000000	11000000	1.2944	7821	0.08755	13333	0.05791	7253	0.09084	9086	0.07935	8968	0.07357
chr19	11000000	12000000	1.0613	7813	0.08915	13745	0.08468	7274	0.09189	8762	0.08386	9644	0.07896
chr19	12000000	13000000	1.4731	6727	0.08652	12513	0.08647	5877	0.09191	7278	0.08322	9181	0.06917
chr19	13000000	14000000	1.7080	7498	0.09425	13570	0.07921	6518	0.10814	8026	0.09436	9560	0.07899
chr19	14000000	15000000	1.9515	8257	0.12068	14586	0.08757	7544	0.11576	9067	0.10889	10672	0.09714
chr19	15000000	16000000	1.9642	8794	0.14826	14854	0.10166	7822	0.13403	9301	0.14098	11328	0.11451
chr19	16000000	17000000	2.2694	7492	0.09910	13922	0.07641	6738	0.10284	8430	0.08897	10178	0.08099
chr19	17000000	18000000	2.3775	8582	0.11455	14632	0.08103	7315	0.11014	9156	0.10437	10784	0.09195
chr19	18000000	19000000	1.7440	7478	0.10680	13505	0.07078	6417	0.10673	8308	0.08950	9721	0.08227
chr19	19000000	20000000	1.0088	7094	0.08497	11782	0.07232	6014	0.10235	7638	0.09331	8692	0.07905
chr19	20000000	21000000	0.5583	10051	0.13485	17038	0.10441	9444	0.13498	10977	0.12957	12705	0.10948
chr19	21000000	22000000	0.5072	8906	0.12919	15529	0.09405	8402	0.12126	10140	0.11922	11753	0.09674
chr19	22000000	23000000	0.3395	9729	0.10435	16059	0.10831	7967	0.13808	9551	0.10907	12258	0.09000
chr19	23000000	24000000	0.2289	8125	0.09398	14658	0.08616	7202	0.10981	9584	0.08469	11203	0.06539
chr19	24000000	25000000	0.0875	6120	0.06801	10309	0.04470	5638	0.04835	6865	0.07043	7361	0.05610
chr19	27000000	28000000	0.2070	8491	0.08074	13264	0.05646	7913	0.05088	9452	0.09782	9884	0.06988
chr19	28000000	29000000	0.7128	9216	0.12457	15613	0.09343	7399	0.15069	9275	0.12627	11389	0.10341
chr19	29000000	30000000	1.3688	8946	0.11551	15242	0.08912	7964	0.14462	9213	0.11605	11425	0.09788
chr19	30000000	31000000	1.5763	6251	0.09395	12694	0.06505	5871	0.10522	7130	0.08832	8549	0.07155
chr19	31000000	32000000	1.4329	6754	0.07887	12320	0.06870	5967	0.08594	7540	0.08197	9146	0.06189
chr19	32000000	33000000	1.5502	7428	0.11738	12946	0.08059	6911	0.13263	8114	0.11327	9810	0.09047
chr19	33000000	34000000	1.4917	8139	0.11019	13765	0.08074	7072	0.11406	8636	0.10601	10178	0.09269
chr19	34000000	35000000	1.9562	7573	0.10602	12763	0.08297	6687	0.11352	7666	0.11007	9454	0.08772
chr19	35000000	36000000	1.2876	7441	0.10533	13270	0.07889	7012	0.11853	8312	0.10187	9771	0.08499
chr19	36000000	37000000	1.0327	6415	0.12742	11733	0.08135	6229	0.10998	7397	0.11062	9158	0.09216
chr19	37000000	38000000	0.4693	5425	0.10746	11123	0.06674	5644	0.09219	6667	0.09377	8352	0.08120
chr19	38000000	39000000	0.8003	8029	0.09666	13082	0.07349	7494	0.10287	8576	0.10341	9834	0.08653
chr19	39000000	40000000	1.0269	8623	0.10718	13675	0.08830	7116	0.12041	8576	0.10974	9975	0.09179
chr19	40000000	41000000	1.1813	7898	0.09132	13491	0.07179	6716	0.10342	8137	0.09099	9325	0.07355
chr19	41000000	42000000	0.8618	7288	0.09449	13862	0.07341	6329	0.10633	7815	0.09354	9337	0.07890
chr19	42000000	43000000	1.0030	7897	0.05413	14594	0.06665	7180	0.05761	8556	0.06731	10378	0.06038
chr19	43000000	44000000	1.0572	9232	0.11395	16476	0.08628	8826	0.10572	10249	0.10902	12337	0.09154
chr19	44000000	45000000	1.3428	7571	0.10791	14159	0.08381	6845	0.12910	8562	0.10307	10051	0.09565
chr19	45000000	46000000	1.4876	7147	0.11310	13985	0.07057	6747	0.10944	7969	0.10476	9939	0.08434
chr19	46000000	47000000	1.5528	7637	0.10679	13666	0.07166	6687	0.11250	8723	0.09129	9863	0.08292
chr19	47000000	48000000	2.1251	7845	0.09841	13882	0.06839	6890	0.09989	8555	0.09102	10319	0.07886
chr19	48000000	49000000	2.0856	8565	0.11577	14992	0.09568	7810	0.11070	9272	0.10894	11512	0.09097
chr19	49000000	50000000	2.9120	8422	0.09083	14995	0.07766	7690	0.09432	9443	0.08630	11339	0.07180
chr19	50000000	51000000	3.0550	8917	0.10071	14963	0.08948	7307	0.10643	9566	0.09591	11604	0.08152
chr19	51000000	52000000	3.4732	8106	0.12887	13683	0.10131	7549	0.12952	8705	0.12910	10925	0.09929
chr19	52000000	53000000	3.8825	9878	0.12856	16831	0.10573	9559	0.13155	10744	0.12720	13150	0.10645
chr19	53000000	54000000	4.3256	10757	0.13470	17853	0.10553	9698	0.14328	11259	0.13005	13795	0.10695
chr19	54000000	55000000	4.3215	14055	0.11269	21709	0.08696	12948	0.10600	15860	0.10802	16706	0.09823
chr19	55000000	56000000	3.8262	10057	0.09975	17236	0.08128	9254	0.10408	11087	0.09193	12777	0.08486
chr19	56000000	57000000	2.7333	8488	0.11724	15281	0.08689	7472	0.12717	8911	0.10932	11214	0.09622
chr19	57000000	58000000	2.7197	8074	0.11731	13744	0.08852	6641	0.13325	7767	0.11144	9778	0.10018
chr19	58000000	59000000	1.6881	5375	0.09382	9070	0.07542	4390	0.10705	5428	0.09500	6849	0.08140
chr20	0	1000000	4.1087	8536	0.11864	14286	0.09919	7523	0.13501	8817	0.12184	10728	0.09585
chr20	1000000	2000000	3.4162	6934	0.13170	12500	0.08858	5898	0.11408	7340	0.11888	9469	0.09751
chr20	2000000	3000000	2.3110	7383	0.12012	13188	0.09294	6562	0.12668	8246	0.11876	10021	0.10097
chr20	3000000	4000000	2.5365	7544	0.11269	13158	0.07778	6647	0.10007	7899	0.09200	9449	0.08318
chr20	4000000	5000000	3.3277	8324	0.13729	14122	0.10364	7721	0.14673	8788	0.13168	10440	0.11412
chr20	5000000	6000000	3.5859	8392	0.12966	14970	0.09324	7264	0.13073	8970	0.12694	10943	0.10146
chr20	6000000	7000000	3.2160	6996	0.13706	13268	0.09324	6022	0.13000	7801	0.12389	9695	0.10178
chr20	7000000	8000000	2.1482	7424	0.11711	13594	0.09035	6336	0.13005	7844	0.11656	10127	0.09233
chr20	8000000	9000000	2.0161	6665	0.13865	12181	0.09520	6138	0.13824	7424	0.12642	9315	0.10346
chr20	9000000	10000000	2.0821	6461	0.11886	11589	0.09020	5663	0.13316	6962	0.11013	8581	0.09546
chr20	10000000	11000000	2.2593	6699	0.12781	12007	0.08652	6286	0.12971	7473	0.12427	8740	0.10079
chr20	11000000	12000000	2.2114	6920	0.13142	12362	0.09072	6092	0.15273	7560	0.12194	9317	0.09827
chr20	12000000	13000000	1.9091	7911	0.11966	14192	0.08125	7173	0.11558	8785	0.10699	9942	0.09178
chr20	13000000	14000000	1.3323	7081	0.11118	11536	0.08166	6358	0.10735	7463	0.09542	8518	0.09253
chr20	14000000	15000000	1.5942	6175	0.10588	10871	0.07153	5393	0.10560	6586	0.09591	8023	0.08272
chr20	15000000	16000000	1.7112	7705	0.11623	12988	0.08667	6830	0.12926	8157	0.11432	9944	0.09921
chr20	16000000	17000000	2.1200	8106	0.13181	14041	0.08722	7469	0.12812	8475	0.12334	10425	0.10678
chr20	17000000	18000000	1.6550	7647	0.12111	13798	0.08540	7151	0.12788	8450	0.11525	10217	0.09448
chr20	18000000	19000000	1.7651	7979	0.11825	12905	0.08384	6820	0.12303	8466	0.11183	10143	0.09961
chr20	19000000	20000000	1.6884	7255	0.11543	12812	0.09197	6844	0.12255	8469	0.10712	9827	0.09455
chr20	20000000	21000000	1.3470	5723	0.09096	11304	0.06825	5411	0.12304	6561	0.08775	7971	0.07822
chr20	21000000	22000000	0.9430	5321	0.10182	11204	0.07313	5103	0.11330	6153	0.08427	7707	0.07900
chr20	22000000	23000000	0.7888	7067	0.09529	14140	0.08162	6135	0.11249	7611	0.09296	9874	0.07743
chr20	23000000	24000000	0.8958	8664	0.11655	15766	0.09067	7556	0.13812	9351	0.11501	11641	0.09086
chr20	24000000	25000000	0.6273	8454	0.11150	15129	0.08878	6963	0.08717	8669	0.10905	10789	0.08829
chr20	25000000	26000000	0.3181	7396	0.09081	12480	0.08654	6405	0.07224	7622	0.09166	9125	0.07985
chr20	26000000	27000000	0.0697	6689	0.04575	11335	0.04017	5910	0.04081	7242	0.03972	7854	0.04142
chr20	27000000	28000000	0.0204	477	0.01974	669	0.01549	431	0.01933	488	0.01687	485	0.01875
chr20	28000000	29000000	0.0161	7159	0.05673	11691	0.05253	6254	0.04808	7887	0.04679	8617	0.04512
chr20	29000000	30000000	0.0167	12528	0.05841	21766	0.05042	11614	0.04006	14173	0.04100	15680	0.04241
chr20	30000000	31000000	0.0985	10017	0.07641	17170	0.05973	9247	0.05890	11261	0.05935	12396	0.06199
chr20	31000000	32000000	0.2798	5716	0.09219	10841	0.06593	5235	0.04655	7297	0.04985	7830	0.06443
chr20	32000000	33000000	0.5590	6204	0.10176	11024	0.07511	5499	0.08320	6519	0.09764	8134	0.08444
chr20	33000000	34000000	0.5050	5864	0.09001	12240	0.07285	5413	0.08317	6207	0.07942	8632	0.06803
chr20	34000000	35000000	0.4046	4895	0.09065	9342	0.06356	4592	0.09570	5584	0.07950	6814	0.06309
chr20	35000000	36000000	0.2883	5825	0.09187	10898	0.07881	5538	0.08829	6445	0.10506	7864	0.06593
chr20	36000000	37000000	0.5496	5059	0.05701	10298	0.05300	4676	0.05633	5648	0.05018	7321	0.04397
chr20	37000000	38000000	0.9214	6132	0.10641	12280	0.07270	5868	0.09701	6875	0.08821	8686	0.07585
chr20	38000000	39000000	0.9091	6474	0.09838	12197	0.07494	5890	0.10900	7140	0.09631	8429	0.08066
chr20	39000000	40000000	1.2450	6037	0.11086	11499	0.07733	5565	0.12734	6581	0.10832	8282	0.08798
chr20	40000000	41000000	1.0135	6884	0.09799	12676	0.07900	6180	0.10963	7263	0.09477	9053	0.07805
chr20	41000000	42000000	1.5123	6019	0.09053	11114	0.05979	5964	0.10272	7463	0.08395	7792	0.07974
chr20	42000000	43000000	1.4557	7156	0.10754	13207	0.08352	6203	0.10762	7913	0.09815	9647	0.08170
chr20	43000000	44000000	1.7784	7031	0.10072	12918	0.08004	6395	0.11211	7753	0.09752	9500	0.08624
chr20	44000000	45000000	1.3727	6464	0.10567	11993	0.07650	6104	0.11191	7390	0.09940	8727	0.08653
chr20	45000000	46000000	1.4274	7210	0.12212	12354	0.09081	6632	0.12153	7762	0.11457	9379	0.10432
chr20	46000000	47000000	1.5649	6771	0.09880	12092	0.07768	5933	0.11257	7105	0.09922	8741	0.08293
chr20	47000000	48000000	1.9413	7718	0.10570	13642	0.08069	7172	0.11426	8426	0.10314	10376	0.08323
chr20	48000000	49000000	1.6023	8762	0.10472	15448	0.07482	8268	0.11726	9428	0.10573	11584	0.08437
chr20	49000000	50000000	1.5555	7174	0.11281	11901	0.08125	6287	0.12977	7875	0.10299	9265	0.09336
chr20	50000000	51000000	1.7739	7466	0.09962	12742	0.08281	6491	0.11055	7896	0.09141	9556	0.08309
chr20	51000000	52000000	1.9174	8068	0.12003	13880	0.08720	6960	0.12483	8205	0.11127	10134	0.09657
chr20	52000000	53000000	2.3116	7227	0.11044	12034	0.08390	6126	0.11899	7433	0.10889	9002	0.09335
chr20	53000000	54000000	2.1523	7699	0.10825	13220	0.08022	6616	0.12496	8117	0.10967	9433	0.09010
chr20	54000000	55000000	2.4428	8356	0.10745	14496	0.09556	6255	0.13567	7972	0.10774	10647	0.09216
chr20	55000000	56000000	2.3764	7987	0.10726	14713	0.09925	6476	0.12082	8494	0.10564	10919	0.07881
chr20	56000000	57000000	2.7747	7591	0.11472	14207	0.08528	6432	0.11963	8168	0.10795	10029	0.09030
chr20	57000000	58000000	2.9759	8682	0.10982	14886	0.08612	7679	0.11200	9230	0.10870	11006	0.08919
chr20	58000000	59000000	2.9867	6961	0.10429	12872	0.07628	6035	0.10060	7729	0.09093	9001	0.07892
chr20	59000000	60000000	3.1044	7077	0.08795	13053	0.07054	5775	0.09592	7681	0.08429	9137	0.07083
chr20	60000000	61000000	3.6162	7938	0.10292	14051	0.08503	6454	0.10924	8722	0.10043	10143	0.08330
chr20	61000000	62000000	3.4916	10528	0.10856	17350	0.08165	8887	0.12069	11281	0.10155	12824	0.09222
chr20	62000000	63000000	3.0071	10116	0.09966	17198	0.08037	8828	0.10350	10432	0.10107	12623	0.08304
chr20	63000000	64000000	2.2554	10390	0.09800	16764	0.07283	9331	0.09588	11318	0.09597	11885	0.08996
chr20	64000000	65000000	2.2554	2917	0.07537	4609	0.05939	2543	0.05293	3077	0.08364	3231	0.06278
chr21	5000000	6000000	0.0000	2262	0.04699	3800	0.04922	1954	0.06067	2284	0.06048	2696	0.04125
chr21	6000000	7000000	0.0000	360	0.02789	699	0.03427	295	0.02969	373	0.02821	476	0.02012
chr21	7000000	8000000	0.0000	2872	0.04522	4811	0.04516	2534	0.04970	3026	0.04864	3233	0.03982
chr21	8000000	9000000	0.0000	4674	0.04238	8638	0.03962	3740	0.04625	4695	0.04457	5681	0.03605
chr21	9000000	10000000	0.0000	11108	0.04732	20345	0.04422	9422	0.05408	11575	0.04931	13822	0.03990
chr21	10000000	11000000	0.0000	8700	0.05081	16099	0.05324	7822	0.07201	9084	0.06474	11091	0.04491
chr21	12000000	13000000	0.0000	934	0.03684	1466	0.04247	831	0.08003	1004	0.07948	1148	0.02871
chr21	13000000	14000000	2.1471	9159	0.08965	13795	0.07237	8191	0.10601	9705	0.09924	10797	0.07342
chr21	14000000	15000000	2.0796	8926	0.13405	14974	0.09664	7867	0.13883	9774	0.12580	11524	0.10405
chr21	15000000	16000000	2.4310	7289	0.08289	13122	0.07762	5938	0.10227	7362	0.08538	9435	0.07124
chr21	16000000	17000000	2.4373	7718	0.08981	13917	0.08656	6491	0.10007	7897	0.09268	10433	0.07419
chr21	17000000	18000000	2.5954	8614	0.11422	14868	0.09226	8076	0.11860	10119	0.09955	11738	0.08923
chr21	18000000	19000000	2.1167	8600	0.12927	13677	0.10966	7075	0.12723	8855	0.12433	10513	0.10884
chr21	19000000	20000000	2.0875	8239	0.11810	14404	0.09122	7186	0.13349	8789	0.11340	10743	0.09243
chr21	20000000	21000000	1.8860	8887	0.11546	15471	0.09104	8267	0.13178	9916	0.11615	10946	0.10051
chr21	21000000	22000000	1.5696	8298	0.12065	14490	0.08854	6833	0.13039	8899	0.10866	10322	0.09798
chr21	22000000	23000000	1.3354	7318	0.09762	13907	0.08595	5985	0.10209	7576	0.09533	10220	0.07232
chr21	23000000	24000000	1.1894	9291	0.11030	15884	0.09308	7677	0.13607	9207	0.11606	11643	0.09421
chr21	24000000	25000000	1.2040	8735	0.12707	15564	0.09603	7502	0.15056	8817	0.13416	11357	0.10385
chr21	25000000	26000000	1.4721	6997	0.08503	12269	0.08364	5778	0.12240	6849	0.10609	8611	0.08226
chr21	26000000	27000000	1.6759	7440	0.12625	12973	0.08958	6588	0.13468	7770	0.12453	9393	0.10869
chr21	27000000	28000000	1.7657	8061	0.12844	14136	0.08890	6515	0.15043	8262	0.12673	10173	0.10641
chr21	28000000	29000000	1.2261	7423	0.13214	13694	0.09958	6905	0.13929	7877	0.13231	9754	0.11038
chr21	29000000	30000000	0.9352	6234	0.08796	12475	0.07618	5687	0.10998	6499	0.08701	8630	0.07363
chr21	30000000	31000000	1.2512	7235	0.11334	13238	0.09028	6422	0.13598	8128	0.10682	9165	0.09191
chr21	31000000	32000000	1.5023	7521	0.10013	13504	0.08400	6743	0.10603	7923	0.09908	9747	0.08691
chr21	32000000	33000000	1.6763	6865	0.10517	12031	0.07914	6206	0.10950	7290	0.10487	8472	0.08791
chr21	33000000	34000000	1.8498	6370	0.11527	11932	0.07089	6048	0.10925	7084	0.10605	8247	0.09182
chr21	34000000	35000000	1.9126	6074	0.10314	11445	0.08458	5689	0.10731	6699	0.10151	7984	0.08131
chr21	35000000	36000000	2.0930	7606	0.10794	12981	0.07667	6028	0.12710	7885	0.10194	9225	0.09187
chr21	36000000	37000000	1.8482	8120	0.12231	13900	0.09075	7168	0.13106	8488	0.12066	10533	0.09940
chr21	37000000	38000000	1.9533	7072	0.12595	12531	0.08509	6151	0.13401	7382	0.12128	9107	0.09911
chr21	38000000	39000000	2.1243	6839	0.12520	12423	0.08936	6367	0.13328	7323	0.11553	9330	0.09575
chr21	39000000	40000000	2.5055	8220	0.13636	14513	0.09616	6978	0.14524	8207	0.13919	10260	0.10199
chr21	40000000	41000000	3.2157	8645	0.12197	14935	0.09254	7696	0.14409	9495	0.11379	10929	0.10271
chr21	41000000	42000000	3.2150	8693	0.12631	14872	0.09109	7669	0.12823	9276	0.12271	11295	0.09807
chr21	42000000	43000000	2.8783	9346	0.12709	16371	0.08483	7914	0.12655	10164	0.11466	12047	0.09296
chr21	43000000	44000000	2.3801	5808	0.09784	10134	0.07747	5135	0.09863	6050	0.09729	7569	0.07687
chr21	44000000	45000000	1.9410	8363	0.10001	15188	0.08284	7563	0.11186	8869	0.09825	10988	0.08294
chr21	45000000	46000000	2.2980	9409	0.09578	16394	0.07205	8117	0.10470	9653	0.09421	11303	0.08128
chr21	46000000	47000000	2.1280	7077	0.10591	11044	0.08224	6481	0.09167	7655	0.09518	8337	0.08423
chr22	10000000	11000000	0.0000	1807	0.04989	3593	0.03717	1622	0.05372	1990	0.05269	2265	0.04535
chr22	11000000	12000000	0.0000	7593	0.04238	13884	0.03158	7082	0.04602	8365	0.04763	9415	0.03937
chr22	12000000	13000000	0.0000	9211	0.04320	16605	0.03481	8114	0.04947	9740	0.04481	11293	0.03703
chr22	15000000	16000000	0.0000	8345	0.05707	16119	0.03721	7630	0.06192	9293	0.05713	10486	0.04856
chr22	16000000	17000000	4.5695	10702	0.11707	18653	0.07467	9957	0.13219	11962	0.11289	13407	0.09623
chr22	17000000	18000000	3.1122	9110	0.11764	15793	0.08875	8407	0.11530	9763	0.10576	11626	0.09179
chr22	18000000	19000000	2.8324	3675	0.08195	6307	0.07340	3194	0.09242	3933	0.08480	4607	0.07469
chr22	19000000	20000000	2.2745	8092	0.10108	14047	0.07734	7815	0.10413	8895	0.10629	10668	0.08288
chr22	20000000	21000000	2.0566	8727	0.10134	15270	0.06858	8601	0.10300	9873	0.09019	10931	0.08202
chr22	21000000	22000000	2.3885	6274	0.08252	11774	0.05867	5415	0.09400	6724	0.08495	8054	0.07021
chr22	22000000	23000000	2.1728	13424	0.09860	21252	0.08928	12644	0.10468	14551	0.10407	15225	0.09190
