chrom	window_start	population	Hbar	n_blocks	mean_distinct_hap	mean_n_hap	cMperMb
chr6	69000000	AMR	0.004749	1	278.0	400	0.6168
chr6	69000000	EAS	0.002719	1	313.0	400	0.6168
chr6	69000000	EUR	0.002218	1	309.0	400	0.6168
chr6	69000000	SAS	0.001015	1	345.0	400	0.6168
chr6	70000000	AFR	0.002293	1	311.0	400	0.6181
chr6	70000000	AMR	0.006504	1	226.0	400	0.6181
chr6	70000000	EAS	0.002193	1	290.0	400	0.6181
chr6	70000000	EUR	0.007268	1	231.0	400	0.6181
chr6	70000000	SAS	0.011541	1	214.0	400	0.6181
chr6	71000000	AFR	0.005508	2	265.5	400	0.7572
chr6	71000000	AMR	0.009192	2	204.5	400	0.7572
chr6	71000000	EAS	0.011209	2	189.0	400	0.7572
chr6	71000000	EUR	0.010871	2	183.0	400	0.7572
chr6	71000000	SAS	0.012500	2	198.0	400	0.7572
chr6	72000000	AFR	0.001278	1	330.0	400	0.6937
chr6	72000000	AMR	0.002155	1	306.0	400	0.6937
chr6	72000000	EAS	0.002206	1	311.0	400	0.6937
chr6	72000000	EUR	0.002180	1	311.0	400	0.6937
chr6	72000000	SAS	0.001642	1	327.0	400	0.6937
chr6	73000000	AFR	0.002820	1	283.0	400	0.5921
chr6	73000000	AMR	0.006867	1	231.0	400	0.5921
chr6	73000000	EAS	0.007945	1	214.0	400	0.5921
chr6	73000000	EUR	0.006679	1	232.0	400	0.5921
chr6	73000000	SAS	0.011767	1	220.0	400	0.5921
chr6	74000000	AFR	0.002018	1	301.0	400	0.5700
chr6	74000000	AMR	0.030251	1	153.0	400	0.5700
chr6	74000000	EAS	0.021617	1	216.0	400	0.5700
chr6	74000000	EUR	0.026140	1	160.0	400	0.5700
chr6	74000000	SAS	0.043283	1	135.0	400	0.5700
chr6	75000000	AFR	0.004937	1	248.0	400	0.4844
chr6	75000000	AMR	0.016391	1	195.0	400	0.4844
chr6	75000000	EAS	0.014361	1	197.0	400	0.4844
chr6	75000000	EUR	0.011228	1	201.0	400	0.4844
chr6	75000000	SAS	0.019900	1	175.0	400	0.4844
chr6	76000000	AFR	0.001316	1	330.0	400	0.4843
chr6	76000000	AMR	0.003008	1	293.0	400	0.4843
chr6	76000000	EAS	0.004461	1	261.0	400	0.4843
chr6	76000000	EUR	0.003822	1	259.0	400	0.4843
chr6	76000000	SAS	0.002845	1	283.0	400	0.4843
chr6	77000000	AFR	0.002970	1	280.0	400	0.3612
chr6	77000000	AMR	0.008784	1	230.0	400	0.3612
chr6	77000000	EAS	0.007381	1	210.0	400	0.3612
chr6	77000000	EUR	0.008922	1	225.0	400	0.3612
chr6	77000000	SAS	0.011378	1	219.0	400	0.3612
chr6	78000000	AFR	0.002419	1	295.0	400	0.4740
chr6	78000000	AMR	0.004198	1	275.0	400	0.4740
chr6	78000000	EAS	0.018020	1	204.0	400	0.4740
chr6	78000000	EUR	0.005639	1	261.0	400	0.4740
chr6	78000000	SAS	0.001416	1	321.0	400	0.4740
chr6	79000000	AFR	0.002757	1	285.0	400	0.4385
chr6	79000000	AMR	0.007406	1	227.0	400	0.4385
chr6	79000000	EAS	0.007569	1	260.0	400	0.4385
chr6	79000000	EUR	0.006128	1	231.0	400	0.4385
chr6	79000000	SAS	0.001391	1	325.0	400	0.4385
chr6	80000000	AFR	0.008822	1	217.0	400	0.5182
chr6	80000000	AMR	0.022857	1	173.0	400	0.5182
chr6	80000000	EAS	0.013709	1	195.0	400	0.5182
chr6	80000000	EUR	0.028697	1	154.0	400	0.5182
chr6	80000000	SAS	0.003910	1	265.0	400	0.5182
chr6	81000000	AFR	0.002381	1	323.0	400	0.4208
chr6	81000000	AMR	0.001779	1	313.0	400	0.4208
chr6	81000000	EAS	0.002018	1	330.0	400	0.4208
chr6	81000000	EUR	0.001140	1	334.0	400	0.4208
chr6	81000000	SAS	0.001165	1	348.0	400	0.4208
chr6	82000000	AFR	0.004110	1	275.0	400	0.4743
chr6	82000000	AMR	0.008797	1	213.0	400	0.4743
chr6	82000000	EAS	0.030238	1	183.0	400	0.4743
chr6	82000000	EUR	0.012130	1	201.0	400	0.4743
chr6	82000000	SAS	0.013747	1	233.0	400	0.4743
chr6	83000000	AFR	0.000940	1	344.0	400	0.5130
chr6	83000000	AMR	0.003847	1	255.0	400	0.5130
chr6	83000000	EAS	0.002356	1	300.0	400	0.5130
chr6	83000000	EUR	0.009862	1	220.0	400	0.5130
chr6	83000000	SAS	0.002243	1	300.0	400	0.5130
chr6	84000000	AFR	0.006253	1	245.0	400	0.4293
chr6	84000000	AMR	0.026190	1	163.0	400	0.4293
chr6	84000000	EAS	0.004411	1	250.0	400	0.4293
chr6	84000000	EUR	0.008371	1	213.0	400	0.4293
chr6	84000000	SAS	0.009561	1	212.0	400	0.4293
chr6	86000000	AFR	0.008033	1	231.0	400	0.4910
chr6	86000000	AMR	0.014474	1	175.0	400	0.4910
chr6	86000000	EAS	0.006830	1	255.0	400	0.4910
chr6	86000000	EUR	0.007180	1	238.0	400	0.4910
chr6	86000000	SAS	0.008534	1	230.0	400	0.4910
chr6	87000000	AFR	0.005426	2	283.0	400	0.7434
chr6	87000000	AMR	0.044655	2	223.5	400	0.7434
chr6	87000000	EAS	0.039693	2	231.0	400	0.7434
chr6	87000000	EUR	0.087469	2	212.5	400	0.7434
chr6	87000000	SAS	0.036924	2	238.0	400	0.7434
chr6	88000000	AFR	0.004731	2	249.0	400	0.9239
chr6	88000000	AMR	0.022769	2	170.0	400	0.9239
chr6	88000000	EAS	0.039029	2	163.0	400	0.9239
chr6	88000000	EUR	0.011065	2	180.0	400	0.9239
chr6	88000000	SAS	0.004612	2	241.0	400	0.9239
chr6	89000000	AFR	0.007343	3	248.7	400	1.4372
chr6	89000000	AMR	0.017047	3	171.0	400	1.4372
chr6	89000000	EAS	0.027302	3	156.7	400	1.4372
chr6	89000000	EUR	0.019557	3	150.3	400	1.4372
chr6	89000000	SAS	0.019745	3	164.0	400	1.4372
chr6	90000000	AFR	0.004106	3	303.7	400	1.4912
chr6	90000000	AMR	0.007034	3	253.7	400	1.4912
chr6	90000000	EAS	0.011838	3	229.0	400	1.4912
chr6	90000000	EUR	0.004904	3	266.7	400	1.4912
chr6	90000000	SAS	0.002774	3	295.0	400	1.4912
chr6	91000000	AFR	0.004292	2	259.5	400	1.3684
chr6	91000000	AMR	0.044010	2	137.0	400	1.3684
chr6	91000000	EAS	0.018233	2	164.5	400	1.3684
chr6	91000000	EUR	0.023791	2	152.0	400	1.3684
chr6	91000000	SAS	0.027644	2	158.5	400	1.3684
chr6	92000000	AFR	0.002857	2	292.5	400	0.7916
chr6	92000000	AMR	0.014561	2	225.5	400	0.7916
chr6	92000000	EAS	0.011078	2	241.5	400	0.7916
chr6	92000000	EUR	0.007888	2	253.0	400	0.7916
chr6	92000000	SAS	0.004035	2	272.5	400	0.7916
chr6	93000000	AFR	0.003170	1	284.0	400	0.6023
chr6	93000000	AMR	0.009674	1	210.0	400	0.6023
chr6	93000000	EAS	0.011905	1	215.0	400	0.6023
chr6	93000000	EUR	0.009411	1	200.0	400	0.6023
chr6	93000000	SAS	0.011454	1	210.0	400	0.6023
chr6	94000000	AFR	0.002707	1	298.0	400	0.6039
chr6	94000000	AMR	0.037055	1	161.0	400	0.6039
chr6	94000000	EAS	0.004273	1	271.0	400	0.6039
chr6	94000000	EUR	0.007206	1	223.0	400	0.6039
chr6	94000000	SAS	0.002970	1	293.0	400	0.6039
chr6	95000000	AFR	0.004887	2	253.5	400	0.6653
chr6	95000000	AMR	0.011291	2	212.5	400	0.6653
chr6	95000000	EAS	0.015965	2	179.5	400	0.6653
chr6	95000000	EUR	0.007506	2	235.5	400	0.6653
chr6	95000000	SAS	0.008409	2	216.0	400	0.6653
chr6	96000000	AFR	0.010226	1	223.0	400	0.6094
chr6	96000000	AMR	0.015764	1	206.0	400	0.6094
chr6	96000000	EAS	0.015201	1	159.0	400	0.6094
chr6	96000000	EUR	0.004524	1	229.0	400	0.6094
chr6	96000000	SAS	0.005827	1	218.0	400	0.6094
chr6	97000000	AFR	0.003170	1	278.0	400	0.6788
chr6	97000000	AMR	0.035727	1	151.0	400	0.6788
chr6	97000000	EAS	0.031905	1	132.0	400	0.6788
chr6	97000000	EUR	0.014774	1	170.0	400	0.6788
chr6	97000000	SAS	0.014662	1	163.0	400	0.6788
chr6	98000000	AFR	0.002093	2	320.0	400	0.6550
chr6	98000000	AMR	0.011786	2	195.0	400	0.6550
chr6	98000000	EAS	0.003352	2	278.0	400	0.6550
chr6	98000000	EUR	0.005639	2	240.5	400	0.6550
chr6	98000000	SAS	0.003929	2	266.5	400	0.6550
chr6	99000000	AFR	0.003033	1	282.0	400	0.7924
chr6	99000000	AMR	0.001491	1	323.0	400	0.7924
chr6	99000000	EAS	0.004912	1	279.0	400	0.7924
chr6	99000000	EUR	0.003559	1	265.0	400	0.7924
chr6	99000000	SAS	0.001955	1	311.0	400	0.7924
chr6	100000000	AFR	0.018753	2	156.5	400	0.8096
chr6	100000000	AMR	0.039085	2	121.5	400	0.8096
chr6	100000000	EAS	0.017907	2	153.5	400	0.8096
chr6	100000000	EUR	0.032206	2	132.0	400	0.8096
chr6	100000000	SAS	0.034323	2	147.5	400	0.8096
chr6	101000000	AFR	0.001867	1	324.0	400	0.7473
chr6	101000000	AMR	0.004511	1	264.0	400	0.7473
chr6	101000000	EAS	0.003559	1	298.0	400	0.7473
chr6	101000000	EUR	0.007043	1	232.0	400	0.7473
chr6	101000000	SAS	0.003195	1	293.0	400	0.7473
chr6	102000000	AFR	0.005150	2	256.5	400	0.7109
chr6	102000000	AMR	0.015150	2	182.5	400	0.7109
chr6	102000000	EAS	0.016053	2	188.0	400	0.7109
chr6	102000000	EUR	0.022124	2	132.0	400	0.7109
chr6	102000000	SAS	0.012393	2	211.0	400	0.7109
chr6	103000000	AFR	0.001003	1	343.0	400	0.6311
chr6	103000000	AMR	0.003885	1	275.0	400	0.6311
chr6	103000000	EAS	0.007694	1	210.0	400	0.6311
chr6	103000000	EUR	0.003459	1	267.0	400	0.6311
chr6	103000000	SAS	0.003872	1	262.0	400	0.6311
chr6	104000000	AFR	0.026429	2	182.5	400	1.2478
chr6	104000000	AMR	0.051222	2	122.0	400	1.2478
chr6	104000000	EAS	0.078772	2	109.0	400	1.2478
chr6	104000000	EUR	0.070000	2	94.5	400	1.2478
chr6	104000000	SAS	0.088239	2	117.0	400	1.2478
chr6	105000000	AFR	0.003425	3	295.7	400	1.5078
chr6	105000000	AMR	0.024031	3	207.0	400	1.5078
chr6	105000000	EAS	0.038204	3	216.7	400	1.5078
chr6	105000000	EUR	0.040773	3	238.3	400	1.5078
chr6	105000000	SAS	0.030033	3	244.7	400	1.5078
chr6	106000000	AFR	0.004630	4	299.0	400	1.7535
chr6	106000000	AMR	0.014398	4	232.8	400	1.7535
chr6	106000000	EAS	0.006103	4	264.5	400	1.7535
chr6	106000000	EUR	0.009477	4	233.8	400	1.7535
chr6	106000000	SAS	0.005533	4	281.5	400	1.7535
chr6	107000000	AFR	0.005071	3	273.0	400	1.4537
chr6	107000000	AMR	0.026784	3	202.3	400	1.4537
chr6	107000000	EAS	0.022210	3	202.3	400	1.4537
chr6	107000000	EUR	0.032853	3	179.0	400	1.4537
chr6	107000000	SAS	0.016074	3	225.3	400	1.4537
chr6	108000000	AFR	0.010545	2	230.5	400	1.2422
chr6	108000000	AMR	0.045551	2	155.0	400	1.2422
chr6	108000000	EAS	0.126754	2	159.0	400	1.2422
chr6	108000000	EUR	0.074236	2	130.5	400	1.2422
chr6	108000000	SAS	0.033521	2	176.5	400	1.2422
chr6	109000000	AFR	0.008910	2	214.5	400	1.0741
chr6	109000000	AMR	0.041767	2	122.0	400	1.0741
chr6	109000000	EAS	0.028252	2	147.0	400	1.0741
chr6	109000000	EUR	0.035796	2	104.0	400	1.0741
chr6	109000000	SAS	0.029292	2	139.0	400	1.0741
chr6	110000000	AFR	0.005395	2	276.0	400	0.8280
chr6	110000000	AMR	0.022249	2	190.0	400	0.8280
chr6	110000000	EAS	0.014718	2	226.5	400	0.8280
chr6	110000000	EUR	0.019944	2	196.5	400	0.8280
chr6	110000000	SAS	0.017519	2	218.0	400	0.8280
chr6	111000000	AFR	0.003033	2	293.5	400	0.7828
chr6	111000000	AMR	0.027832	2	222.0	400	0.7828
chr6	111000000	EAS	0.014618	2	221.0	400	0.7828
chr6	111000000	EUR	0.013929	2	210.5	400	0.7828
chr6	111000000	SAS	0.009486	2	239.0	400	0.7828
chr6	112000000	AFR	0.003910	1	266.0	400	0.7480
chr6	112000000	AMR	0.022657	1	161.0	400	0.7480
chr6	112000000	EAS	0.024010	1	138.0	400	0.7480
chr6	112000000	EUR	0.008647	1	189.0	400	0.7480
chr6	112000000	SAS	0.007043	1	219.0	400	0.7480
chr6	113000000	AFR	0.001548	2	320.0	400	0.6921
chr6	113000000	AMR	0.004117	2	295.0	400	0.6921
chr6	113000000	EAS	0.001992	2	315.5	400	0.6921
chr6	113000000	EUR	0.002857	2	298.0	400	0.6921
chr6	113000000	SAS	0.001892	2	312.0	400	0.6921
chr6	114000000	AFR	0.006003	1	245.0	400	0.5113
chr6	114000000	AMR	0.016090	1	193.0	400	0.5113
chr6	114000000	EAS	0.015000	1	198.0	400	0.5113
chr6	114000000	EUR	0.014561	1	175.0	400	0.5113
chr6	114000000	SAS	0.026216	1	149.0	400	0.5113
chr6	116000000	AFR	0.001667	1	315.0	400	0.4271
chr6	116000000	AMR	0.007594	1	249.0	400	0.4271
chr6	116000000	EAS	0.007995	1	222.0	400	0.4271
chr6	116000000	EUR	0.002306	1	291.0	400	0.4271
chr6	116000000	SAS	0.004950	1	255.0	400	0.4271
chr6	117000000	AFR	0.004461	1	289.0	400	0.4573
chr6	117000000	AMR	0.005476	1	274.0	400	0.4573
chr6	117000000	EAS	0.001115	1	341.0	400	0.4573
chr6	117000000	EUR	0.002368	1	296.0	400	0.4573
chr6	117000000	SAS	0.004737	1	272.0	400	0.4573
chr6	118000000	AFR	0.001717	1	318.0	400	0.4814
chr6	118000000	AMR	0.011729	1	243.0	400	0.4814
chr6	118000000	EAS	0.023684	1	176.0	400	0.4814
chr6	118000000	EUR	0.006316	1	234.0	400	0.4814
chr6	118000000	SAS	0.012820	1	236.0	400	0.4814
chr6	119000000	AFR	0.002657	1	299.0	400	0.3725
chr6	119000000	AMR	0.008509	1	250.0	400	0.3725
chr6	119000000	EAS	0.002644	1	299.0	400	0.3725
chr6	119000000	EUR	0.006316	1	245.0	400	0.3725
chr6	119000000	SAS	0.004837	1	257.0	400	0.3725
chr6	120000000	AFR	0.003596	1	281.0	400	0.4183
chr6	120000000	AMR	0.022895	1	187.0	400	0.4183
chr6	120000000	EAS	0.016103	1	187.0	400	0.4183
chr6	120000000	EUR	0.014536	1	171.0	400	0.4183
chr6	120000000	SAS	0.006867	1	251.0	400	0.4183
chr6	121000000	AFR	0.012306	1	218.0	400	0.5588
chr6	121000000	AMR	0.069160	1	143.0	400	0.5588
chr6	121000000	EAS	0.022920	1	128.0	400	0.5588
chr6	121000000	EUR	0.027895	1	124.0	400	0.5588
chr6	121000000	SAS	0.033246	1	134.0	400	0.5588
chr6	122000000	AFR	0.004624	2	267.5	400	0.8757
chr6	122000000	AMR	0.020081	2	215.0	400	0.8757
chr6	122000000	EAS	0.016378	2	233.5	400	0.8757
chr6	122000000	EUR	0.012237	2	231.0	400	0.8757
chr6	122000000	SAS	0.010476	2	225.5	400	0.8757
chr6	123000000	AFR	0.001779	2	324.0	400	1.2437
chr6	123000000	AMR	0.010320	2	229.5	400	1.2437
chr6	123000000	EAS	0.017149	2	212.5	400	1.2437
chr6	123000000	EUR	0.006096	2	258.5	400	1.2437
chr6	123000000	SAS	0.002888	2	290.5	400	1.2437
chr6	124000000	AFR	0.002135	3	311.0	400	1.4658
chr6	124000000	AMR	0.011704	3	225.7	400	1.4658
chr6	124000000	EAS	0.005150	3	277.7	400	1.4658
chr6	124000000	EUR	0.012109	3	220.0	400	1.4658
chr6	124000000	SAS	0.008622	3	259.7	400	1.4658
chr6	125000000	AFR	0.003315	2	277.0	400	1.0990
chr6	125000000	AMR	0.027287	2	171.0	400	1.0990
chr6	125000000	EAS	0.052845	2	131.5	400	1.0990
chr6	125000000	EUR	0.014305	2	216.5	400	1.0990
chr6	125000000	SAS	0.023377	2	208.5	400	1.0990
chr6	126000000	AFR	0.029217	2	180.5	400	0.7482
chr6	126000000	AMR	0.027368	2	146.0	400	0.7482
chr6	126000000	EAS	0.060877	2	124.0	400	0.7482
chr6	126000000	EUR	0.046654	2	147.5	400	0.7482
chr6	126000000	SAS	0.042500	2	165.0	400	0.7482
chr6	127000000	AFR	0.012231	1	206.0	400	0.5105
chr6	127000000	AMR	0.032669	1	171.0	400	0.5105
chr6	127000000	EAS	0.020576	1	172.0	400	0.5105
chr6	127000000	EUR	0.004799	1	243.0	400	0.5105
chr6	127000000	SAS	0.022494	1	187.0	400	0.5105
chr6	128000000	AFR	0.004023	1	277.0	400	0.8498
chr6	128000000	AMR	0.021441	1	169.0	400	0.8498
chr6	128000000	EAS	0.024912	1	173.0	400	0.8498
chr6	128000000	EUR	0.034449	1	135.0	400	0.8498
chr6	128000000	SAS	0.029599	1	170.0	400	0.8498
chr6	129000000	AFR	0.001078	2	349.0	400	0.9433
chr6	129000000	AMR	0.005984	2	281.0	400	0.9433
chr6	129000000	EAS	0.001836	2	313.0	400	0.9433
chr6	129000000	EUR	0.003997	2	278.0	400	0.9433
chr6	129000000	SAS	0.002513	2	309.0	400	0.9433
chr6	130000000	AFR	0.004994	2	256.5	400	1.0464
chr6	130000000	AMR	0.016779	2	173.5	400	1.0464
chr6	130000000	EAS	0.012939	2	174.0	400	1.0464
chr6	130000000	EUR	0.029330	2	135.5	400	1.0464
chr6	130000000	SAS	0.008383	2	223.0	400	1.0464
chr6	131000000	AFR	0.002669	2	293.5	400	1.0124
chr6	131000000	AMR	0.006385	2	246.0	400	1.0124
chr6	131000000	EAS	0.021090	2	239.0	400	1.0124
chr6	131000000	EUR	0.007086	2	250.0	400	1.0124
chr6	131000000	SAS	0.007231	2	260.0	400	1.0124
chr6	132000000	AFR	0.002018	2	308.0	400	1.0255
chr6	132000000	AMR	0.005207	2	258.5	400	1.0255
chr6	132000000	EAS	0.004499	2	280.5	400	1.0255
chr6	132000000	EUR	0.003891	2	277.0	400	1.0255
chr6	132000000	SAS	0.001773	2	312.5	400	1.0255
chr6	133000000	AFR	0.003768	3	278.3	400	1.3421
chr6	133000000	AMR	0.024269	3	169.7	400	1.3421
chr6	133000000	EAS	0.015188	3	205.7	400	1.3421
chr6	133000000	EUR	0.035171	3	181.0	400	1.3421
chr6	133000000	SAS	0.015501	3	204.0	400	1.3421
chr6	134000000	AFR	0.003559	3	281.0	400	1.2884
chr6	134000000	AMR	0.015526	3	221.3	400	1.2884
chr6	134000000	EAS	0.024365	3	222.7	400	1.2884
chr6	134000000	EUR	0.008308	3	227.7	400	1.2884
chr6	134000000	SAS	0.012285	3	240.7	400	1.2884
chr6	135000000	AFR	0.020764	2	192.5	400	1.3378
chr6	135000000	AMR	0.075796	2	121.5	400	1.3378
chr6	135000000	EAS	0.082951	2	100.5	400	1.3378
chr6	135000000	EUR	0.116441	2	101.5	400	1.3378
chr6	135000000	SAS	0.056579	2	103.5	400	1.3378
chr6	136000000	AFR	0.004754	3	265.3	400	1.3455
chr6	136000000	AMR	0.045038	3	141.0	400	1.3455
chr6	136000000	EAS	0.032343	3	165.0	400	1.3455
chr6	136000000	EUR	0.047364	3	132.0	400	1.3455
chr6	136000000	SAS	0.022707	3	166.0	400	1.3455
chr6	137000000	AFR	0.003283	3	292.0	400	1.5501
chr6	137000000	AMR	0.004520	3	273.3	400	1.5501
chr6	137000000	EAS	0.006571	3	267.0	400	1.5501
chr6	137000000	EUR	0.005823	3	238.7	400	1.5501
chr6	137000000	SAS	0.003124	3	285.7	400	1.5501
chr6	138000000	AFR	0.004320	4	265.5	400	1.8742
chr6	138000000	AMR	0.016404	4	180.0	400	1.8742
chr6	138000000	EAS	0.019066	4	189.5	400	1.8742
chr6	138000000	EUR	0.024846	4	152.2	400	1.8742
chr6	138000000	SAS	0.023211	4	177.0	400	1.8742
chr6	139000000	AFR	0.004787	2	274.0	400	1.2349
chr6	139000000	AMR	0.013189	2	249.5	400	1.2349
chr6	139000000	EAS	0.017857	2	235.5	400	1.2349
chr6	139000000	EUR	0.013841	2	237.5	400	1.2349
chr6	139000000	SAS	0.014292	2	254.0	400	1.2349
chr6	140000000	AFR	0.025307	2	148.5	400	0.8298
chr6	140000000	AMR	0.035000	2	131.0	400	0.8298
chr6	140000000	EAS	0.070852	2	111.5	400	0.8298
chr6	140000000	EUR	0.045533	2	92.5	400	0.8298
chr6	140000000	SAS	0.047356	2	133.0	400	0.8298
chr6	141000000	AFR	0.004298	1	270.0	400	0.4083
chr6	141000000	AMR	0.006053	1	219.0	400	0.4083
chr6	141000000	EAS	0.015376	1	199.0	400	0.4083
chr6	141000000	EUR	0.006692	1	233.0	400	0.4083
chr6	141000000	SAS	0.005476	1	237.0	400	0.4083
chr6	142000000	AFR	0.001078	1	343.0	400	0.7838
chr6	142000000	AMR	0.003333	1	294.0	400	0.7838
chr6	142000000	EAS	0.003622	1	296.0	400	0.7838
chr6	142000000	EUR	0.002932	1	278.0	400	0.7838
chr6	142000000	SAS	0.002318	1	302.0	400	0.7838
chr6	143000000	AFR	0.001491	2	329.0	400	0.9317
chr6	143000000	AMR	0.004706	2	262.5	400	0.9317
chr6	143000000	EAS	0.002281	2	312.0	400	0.9317
chr6	143000000	EUR	0.005533	2	278.5	400	0.9317
chr6	143000000	SAS	0.001172	2	328.5	400	0.9317
chr6	144000000	AFR	0.001873	2	306.0	400	0.7600
chr6	144000000	AMR	0.008095	2	227.5	400	0.7600
chr6	144000000	EAS	0.006385	2	251.5	400	0.7600
chr6	144000000	EUR	0.009737	2	227.5	400	0.7600
chr6	144000000	SAS	0.002456	2	304.5	400	0.7600
chr6	145000000	AFR	0.043747	1	89.0	400	0.6631
chr6	145000000	AMR	0.205188	1	56.0	400	0.6631
chr6	145000000	EAS	0.304048	1	25.0	400	0.6631
chr6	145000000	EUR	0.295238	1	32.0	400	0.6631
chr6	145000000	SAS	0.109461	1	43.0	400	0.6631
chr6	146000000	AFR	0.004023	2	276.0	400	0.7900
chr6	146000000	AMR	0.011999	2	221.5	400	0.7900
chr6	146000000	EAS	0.018271	2	194.5	400	0.7900
chr6	146000000	EUR	0.018615	2	220.5	400	0.7900
chr6	146000000	SAS	0.009774	2	253.5	400	0.7900
chr6	147000000	AFR	0.005363	3	252.3	400	1.5769
chr6	147000000	AMR	0.015054	3	184.7	400	1.5769
chr6	147000000	EAS	0.017314	3	203.0	400	1.5769
chr6	147000000	EUR	0.015865	3	171.3	400	1.5769
chr6	147000000	SAS	0.007686	3	223.7	400	1.5769
chr6	148000000	AFR	0.002193	3	309.7	400	1.5192
chr6	148000000	AMR	0.004950	3	252.0	400	1.5192
chr6	148000000	EAS	0.002410	3	314.3	400	1.5192
chr6	148000000	EUR	0.004165	3	262.3	400	1.5192
chr6	148000000	SAS	0.001850	3	309.7	400	1.5192
chr6	149000000	AFR	0.014646	4	197.2	400	1.8630
chr6	149000000	AMR	0.036015	4	141.8	400	1.8630
chr6	149000000	EAS	0.035586	4	150.2	400	1.8630
chr6	149000000	EUR	0.039715	4	140.0	400	1.8630
chr6	149000000	SAS	0.036259	4	158.2	400	1.8630
chr6	150000000	AFR	0.002239	3	312.7	400	1.6389
chr6	150000000	AMR	0.004052	3	263.3	400	1.6389
chr6	150000000	EAS	0.003876	3	298.3	400	1.6389
chr6	150000000	EUR	0.004424	3	251.0	400	1.6389
chr6	150000000	SAS	0.003383	3	290.0	400	1.6389
chr6	151000000	AFR	0.005185	4	264.0	400	1.9508
chr6	151000000	AMR	0.016967	4	205.8	400	1.9508
chr6	151000000	EAS	0.012299	4	257.5	400	1.9508
chr6	151000000	EUR	0.021820	4	204.2	400	1.9508
chr6	151000000	SAS	0.007484	4	258.0	400	1.9508
chr6	152000000	AFR	0.007456	3	237.7	400	1.7473
chr6	152000000	AMR	0.025685	3	177.0	400	1.7473
chr6	152000000	EAS	0.023338	3	188.7	400	1.7473
chr6	152000000	EUR	0.016650	3	163.0	400	1.7473
chr6	152000000	SAS	0.022953	3	168.0	400	1.7473
chr6	153000000	AFR	0.014016	4	199.2	400	1.8302
chr6	153000000	AMR	0.031441	4	138.5	400	1.8302
chr6	153000000	EAS	0.040351	4	138.2	400	1.8302
chr6	153000000	EUR	0.031347	4	114.8	400	1.8302
chr6	153000000	SAS	0.037086	4	148.2	400	1.8302
chr6	154000000	AFR	0.002065	4	321.8	400	1.7992
chr6	154000000	AMR	0.013033	4	241.0	400	1.7992
chr6	154000000	EAS	0.005282	4	274.2	400	1.7992
chr6	154000000	EUR	0.005110	4	262.0	400	1.7992
chr6	154000000	SAS	0.003271	4	284.2	400	1.7992
chr6	155000000	AFR	0.003484	3	270.7	400	1.7131
chr6	155000000	AMR	0.012185	3	201.3	400	1.7131
chr6	155000000	EAS	0.008659	3	225.0	400	1.7131
chr6	155000000	EUR	0.018705	3	160.3	400	1.7131
chr6	155000000	SAS	0.005347	3	243.0	400	1.7131
chr6	156000000	AFR	0.002523	3	301.3	400	1.4670
chr6	156000000	AMR	0.019900	3	227.7	400	1.4670
chr6	156000000	EAS	0.007602	3	252.3	400	1.4670
chr6	156000000	EUR	0.009929	3	203.7	400	1.4670
chr6	156000000	SAS	0.009983	3	233.7	400	1.4670
chr6	157000000	AFR	0.001742	2	326.0	400	1.2038
chr6	157000000	AMR	0.012293	2	252.5	400	1.2038
chr6	157000000	EAS	0.002957	2	289.0	400	1.2038
chr6	157000000	EUR	0.003421	2	274.5	400	1.2038
chr6	157000000	SAS	0.001924	2	307.5	400	1.2038
chr6	158000000	AFR	0.007744	3	270.7	400	1.2470
chr6	158000000	AMR	0.039357	3	170.3	400	1.2470
chr6	158000000	EAS	0.021938	3	200.0	400	1.2470
chr6	158000000	EUR	0.013655	3	204.7	400	1.2470
chr6	158000000	SAS	0.010673	3	221.3	400	1.2470
chr6	159000000	AFR	0.002544	2	306.0	400	1.0444
chr6	159000000	AMR	0.017174	2	232.0	400	1.0444
chr6	159000000	EAS	0.002500	2	305.5	400	1.0444
chr6	159000000	EUR	0.005451	2	253.0	400	1.0444
chr6	159000000	SAS	0.005564	2	263.5	400	1.0444
chr6	160000000	AFR	0.013137	3	190.7	400	1.7487
chr6	160000000	AMR	0.057243	3	128.7	400	1.7487
chr6	160000000	EAS	0.030171	3	139.7	400	1.7487
chr6	160000000	EUR	0.031048	3	130.3	400	1.7487
chr6	160000000	SAS	0.022815	3	142.7	400	1.7487
chr6	161000000	AFR	0.001949	4	315.8	400	1.6933
chr6	161000000	AMR	0.013813	4	225.2	400	1.6933
chr6	161000000	EAS	0.011021	4	267.8	400	1.6933
chr6	161000000	EUR	0.010175	4	262.8	400	1.6933
chr6	161000000	SAS	0.013076	4	260.0	400	1.6933
chr6	162000000	AFR	0.029135	4	204.5	400	2.1849
chr6	162000000	AMR	0.040451	4	135.8	400	2.1849
chr6	162000000	EAS	0.054909	4	132.2	400	2.1849
chr6	162000000	EUR	0.045921	4	128.8	400	2.1849
chr6	162000000	SAS	0.041977	4	153.8	400	2.1849
chr6	163000000	AFR	0.003114	4	292.8	400	1.6825
chr6	163000000	AMR	0.007914	4	246.5	400	1.6825
chr6	163000000	EAS	0.008064	4	263.5	400	1.6825
chr6	163000000	EUR	0.004148	4	279.0	400	1.6825
chr6	163000000	SAS	0.006491	4	273.2	400	1.6825
chr6	164000000	AFR	0.006942	4	236.0	400	2.1437
